,doy,month,dcewOBSmin,dcewOBSmax,dcewOBSmean,dcewMODincmin,dcewMODincmax,dcewMODincmean,dcewMODdecmin,dcewMODdecmax,dcewMODdecmean
4273,2017-09-13,09,18.10,25.20,21.27,21.79,28.72,24.88,14.41,21.68,17.66
4274,2017-09-14,09,15.50,22.70,18.77,19.19,26.22,22.38,11.81,19.18,15.16
4275,2017-09-15,09,15.30,24.70,19.88,18.99,28.22,23.49,11.61,21.18,16.28
4276,2017-09-16,09,14.90,22.70,19.22,18.59,26.22,22.82,11.21,19.18,15.61
4277,2017-09-17,09,16.60,26.40,21.12,20.29,29.92,24.72,12.91,22.88,17.51
4278,2017-09-18,09,16.00,23.30,20.14,19.69,26.82,23.75,12.31,19.78,16.54
4279,2017-09-19,09,10.10,21.00,17.08,13.79,24.52,20.69,6.41,17.48,13.47
4280,2017-09-20,09,5.90,15.80,11.32,9.59,19.32,14.92,2.21,12.28,7.71
4281,2017-09-21,09,10.80,19.70,14.59,14.49,23.22,18.19,7.11,16.18,10.98
4282,2017-09-22,09,11.60,16.70,13.64,15.29,20.22,17.25,7.91,13.18,10.04
4283,2017-09-23,09,10.10,17.80,14.33,13.79,21.32,17.93,6.41,14.28,10.72
4284,2017-09-24,09,12.40,20.10,16.49,16.09,23.62,20.10,8.71,16.58,12.89
4285,2017-09-25,09,14.60,26.80,20.93,18.29,30.32,24.53,10.91,23.28,17.32
4286,2017-09-26,09,19.80,25.50,22.72,23.49,29.02,26.33,16.11,21.98,19.11
4287,2017-09-27,09,18.90,27.40,23.03,22.59,30.92,26.64,15.21,23.88,19.42
4288,2017-09-28,09,20.10,27.10,23.55,23.79,30.62,27.16,16.41,23.58,19.94
4289,2017-09-29,09,18.90,26.00,22.38,22.59,29.52,25.99,15.21,22.48,18.77
4290,2017-09-30,09,19.10,26.50,22.57,22.79,30.02,26.17,15.41,22.98,18.96
4291,2017-10-01,10,21.20,27.70,24.38,24.14,31.31,27.66,18.26,24.09,21.11
4292,2017-10-02,10,20.90,27.50,24.64,23.84,31.11,27.91,17.96,23.89,21.36
4293,2017-10-03,10,13.00,26.00,20.63,15.94,29.61,23.91,10.06,22.39,17.36
4294,2017-10-04,10,9.60,13.90,10.87,12.54,17.51,14.14,6.66,10.29,7.59
4295,2017-10-05,10,8.70,15.90,12.04,11.64,19.51,15.32,5.76,12.29,8.77
4296,2017-10-06,10,11.80,16.30,14.78,14.74,19.91,18.05,8.86,12.69,11.50
4297,2017-10-07,10,8.90,16.50,11.86,11.84,20.11,15.14,5.96,12.89,8.59
4298,2017-10-08,10,5.30,10.40,8.01,8.24,14.01,11.29,2.36,6.79,4.74
4299,2017-10-09,10,7.50,14.40,11.25,10.44,18.01,14.52,4.56,10.79,7.98
4300,2017-10-10,10,11.00,19.90,15.02,13.94,23.51,18.30,8.06,16.29,11.75
4301,2017-10-11,10,5.90,12.00,8.56,8.84,15.61,11.83,2.96,8.39,5.28
4302,2017-10-12,10,5.30,11.50,8.64,8.24,15.11,11.91,2.36,7.89,5.36
4303,2017-10-13,10,7.80,17.20,12.43,10.74,20.81,15.71,4.86,13.59,9.16
4304,2017-10-14,10,14.00,19.60,16.47,16.94,23.21,19.74,11.06,15.99,13.19
4305,2017-10-15,10,12.80,17.10,14.68,15.74,20.71,17.95,9.86,13.49,11.40
4306,2017-10-16,10,10.70,16.90,14.06,13.64,20.51,17.34,7.76,13.29,10.79
4307,2017-10-17,10,10.70,14.90,12.76,13.64,18.51,16.04,7.76,11.29,9.49
4308,2017-10-18,10,9.80,14.10,11.65,12.74,17.71,14.92,6.86,10.49,8.37
4309,2017-10-19,10,7.90,13.70,11.27,10.84,17.31,14.55,4.96,10.09,8.00
4310,2017-10-20,10,9.50,16.30,12.93,12.44,19.91,16.21,6.56,12.69,9.66
4311,2017-10-21,10,11.50,17.60,14.40,14.44,21.21,17.67,8.56,13.99,11.12
4312,2017-10-22,10,8.80,14.40,11.42,11.74,18.01,14.69,5.86,10.79,8.14
4313,2017-10-23,10,4.90,9.80,6.85,7.84,13.41,10.13,1.96,6.19,3.58
4314,2017-10-24,10,0.70,7.50,4.95,3.64,11.11,8.22,-2.24,3.89,1.68
4315,2017-10-25,10,-1.30,1.60,0.16,1.64,5.21,3.44,-4.24,-2.01,-3.11
4316,2017-10-26,10,-1.80,0.30,-1.12,1.14,3.91,2.15,-4.74,-3.31,-4.40
4317,2017-10-27,10,-1.90,3.20,1.07,1.04,6.81,4.35,-4.84,-0.41,-2.20
4318,2017-10-28,10,3.20,10.40,6.71,6.14,14.01,9.99,0.26,6.79,3.44
4319,2017-10-29,10,8.30,13.10,9.80,11.24,16.71,13.07,5.36,9.49,6.52
4320,2017-10-30,10,6.90,10.40,8.66,9.84,14.01,11.94,3.96,6.79,5.39
4321,2017-10-31,10,3.20,7.30,5.10,6.14,10.91,8.37,0.26,3.69,1.82
4322,2017-11-01,11,5.60,12.30,8.81,8.37,14.99,11.54,2.83,9.61,6.08
4323,2017-11-02,11,10.20,14.80,12.03,12.97,17.49,14.76,7.43,12.11,9.30
4324,2017-11-03,11,9.50,15.30,12.37,12.27,17.99,15.10,6.73,12.61,9.64
4325,2017-11-04,11,11.60,16.30,13.75,14.37,18.99,16.48,8.83,13.61,11.03
4326,2017-11-05,11,13.10,17.30,15.06,15.87,19.99,17.79,10.33,14.61,12.33
4327,2017-11-06,11,12.90,15.20,14.20,15.67,17.89,16.92,10.13,12.51,11.47
4328,2017-11-07,11,1.90,13.80,7.70,4.67,16.49,10.43,-0.87,11.11,4.97
4329,2017-11-08,11,-2.50,1.30,-0.58,0.27,3.99,2.15,-5.27,-1.39,-3.31
4330,2017-11-09,11,-4.00,2.30,-1.29,-1.23,4.99,1.44,-6.77,-0.39,-4.02
4331,2017-11-10,11,-2.70,-0.50,-1.72,0.07,2.19,1.01,-5.47,-3.19,-4.45
4332,2017-11-11,11,-3.00,0.80,-1.21,-0.23,3.49,1.52,-5.77,-1.89,-3.94
4333,2017-11-12,11,-1.20,2.80,0.65,1.57,5.49,3.37,-3.97,0.11,-2.08
4334,2017-11-13,11,-1.60,0.40,-0.79,1.17,3.09,1.94,-4.37,-2.29,-3.52
4335,2017-11-14,11,-1.00,4.60,2.11,1.77,7.29,4.84,-3.77,1.91,-0.62
4336,2017-11-15,11,2.90,5.80,4.15,5.67,8.49,6.88,0.13,3.11,1.42
4337,2017-11-16,11,1.00,5.40,2.70,3.77,8.09,5.43,-1.77,2.71,-0.02
4338,2017-11-17,11,0.30,7.80,3.21,3.07,10.49,5.94,-2.47,5.11,0.48
4339,2017-11-18,11,-3.10,8.10,4.05,-0.33,10.79,6.78,-5.87,5.41,1.33
4340,2017-11-19,11,-4.10,-1.60,-3.38,-1.33,1.09,-0.65,-6.87,-4.29,-6.11
4341,2017-11-20,11,-5.00,-1.70,-3.93,-2.23,0.99,-1.20,-7.77,-4.39,-6.66
4342,2017-11-21,11,-5.80,-3.90,-4.70,-3.03,-1.21,-1.97,-8.57,-6.59,-7.43
4343,2017-11-22,11,-6.10,-3.90,-5.60,-3.33,-1.21,-2.88,-8.87,-6.59,-8.33
4344,2017-11-23,11,-15.80,-3.40,-10.10,-13.03,-0.71,-7.37,-18.57,-6.09,-12.83
4345,2017-11-24,11,-18.10,-12.90,-15.68,-15.33,-10.21,-12.95,-20.87,-15.59,-18.41
4346,2017-11-25,11,-15.30,-6.70,-10.52,-12.53,-4.01,-7.80,-18.07,-9.39,-13.25
4347,2017-11-26,11,-7.60,-2.50,-5.04,-4.83,0.19,-2.31,-10.37,-5.19,-7.77
4348,2017-11-27,11,-5.20,-0.60,-2.83,-2.43,2.09,-0.10,-7.97,-3.29,-5.55
4349,2017-11-28,11,-8.40,-5.30,-6.73,-5.63,-2.61,-4.00,-11.17,-7.99,-9.46
4350,2017-11-29,11,-9.40,-4.30,-7.26,-6.63,-1.61,-4.53,-12.17,-6.99,-9.99
4351,2017-11-30,11,-7.30,-4.20,-5.49,-4.53,-1.51,-2.76,-10.07,-6.89,-8.22
4352,2017-12-01,12,-3.70,1.50,-1.04,-0.41,4.29,2.00,-6.99,-1.29,-4.08
4353,2017-12-02,12,-1.00,3.10,1.48,2.29,5.89,4.52,-4.29,0.31,-1.56
4354,2017-12-03,12,-4.00,1.20,-2.05,-0.71,3.99,0.99,-7.29,-1.59,-5.08
4355,2017-12-04,12,-4.90,-0.40,-2.40,-1.61,2.39,0.63,-8.19,-3.19,-5.44
4356,2017-12-05,12,-2.10,2.90,0.82,1.19,5.69,3.86,-5.39,0.11,-2.22
4357,2017-12-06,12,-0.80,3.60,1.08,2.49,6.39,4.12,-4.09,0.81,-1.96
4358,2017-12-07,12,0.40,3.90,2.40,3.69,6.69,5.44,-2.89,1.11,-0.64
4359,2017-12-08,12,2.40,6.50,4.65,5.69,9.29,7.69,-0.89,3.71,1.62
4360,2017-12-09,12,1.50,6.10,2.76,4.79,8.89,5.80,-1.79,3.31,-0.28
4361,2017-12-10,12,-1.50,3.30,-0.04,1.79,6.09,3.00,-4.79,0.51,-3.08
4362,2017-12-11,12,-2.30,2.40,-0.74,0.99,5.19,2.30,-5.59,-0.39,-3.78
4363,2017-12-12,12,3.10,10.50,7.08,6.39,13.29,10.11,-0.19,7.71,4.04
4364,2017-12-13,12,3.30,8.00,5.88,6.59,10.79,8.92,0.01,5.21,2.84
4365,2017-12-14,12,-3.60,6.80,1.49,-0.31,9.59,4.53,-6.89,4.01,-1.55
4366,2017-12-15,12,-5.50,-1.50,-4.23,-2.21,1.29,-1.19,-8.79,-4.29,-7.26
4367,2017-12-16,12,-5.80,-1.10,-4.16,-2.51,1.69,-1.12,-9.09,-3.89,-7.20
4368,2017-12-17,12,-6.30,-2.80,-4.93,-3.01,-0.01,-1.89,-9.59,-5.59,-7.97
4369,2017-12-18,12,-4.30,1.30,-1.73,-1.01,4.09,1.31,-7.59,-1.49,-4.77
4370,2017-12-19,12,-3.80,1.00,-1.32,-0.51,3.79,1.72,-7.09,-1.79,-4.36
4371,2017-12-20,12,-4.70,-1.20,-2.99,-1.41,1.59,0.05,-7.99,-3.99,-6.03
4372,2017-12-21,12,-2.30,0.10,-1.14,0.99,2.89,1.90,-5.59,-2.69,-4.18
4373,2017-12-22,12,-1.70,2.20,0.14,1.59,4.99,3.18,-4.99,-0.59,-2.90
4374,2017-12-23,12,-0.80,3.90,0.62,2.49,6.69,3.66,-4.09,1.11,-2.41
4375,2017-12-24,12,0.20,3.80,2.15,3.49,6.59,5.19,-3.09,1.01,-0.89
4376,2017-12-25,12,3.40,6.40,4.98,6.69,9.19,8.01,0.11,3.61,1.94
4377,2017-12-26,12,-3.90,5.50,0.33,-0.61,8.29,3.37,-7.19,2.71,-2.71
4378,2017-12-27,12,-3.90,0.10,-2.25,-0.61,2.89,0.79,-7.19,-2.69,-5.28
4379,2017-12-28,12,-3.20,-1.30,-2.15,0.09,1.49,0.88,-6.49,-4.09,-5.19
4380,2017-12-29,12,-9.50,-0.60,-4.88,-6.21,2.19,-1.84,-12.79,-3.39,-7.91
4381,2017-12-30,12,-13.90,-9.80,-11.12,-10.61,-7.01,-8.08,-17.19,-12.59,-14.16
4382,2017-12-31,12,-14.80,-10.40,-13.43,-11.51,-7.61,-10.39,-18.09,-13.19,-16.47
4383,2018-01-01,01,-14.30,-6.60,-12.32,-10.33,-3.34,-8.70,-18.27,-9.86,-15.93
4384,2018-01-02,01,-12.40,-8.50,-10.53,-8.43,-5.24,-6.92,-16.37,-11.76,-14.15
4385,2018-01-03,01,-13.30,-6.70,-11.53,-9.33,-3.44,-7.91,-17.27,-9.96,-15.14
4386,2018-01-04,01,-13.30,-3.70,-8.33,-9.33,-0.44,-4.71,-17.27,-6.96,-11.94
4387,2018-01-05,01,-5.70,0.30,-2.83,-1.73,3.56,0.79,-9.67,-2.96,-6.44
4388,2018-01-06,01,-5.00,2.50,-2.12,-1.03,5.76,1.50,-8.97,-0.76,-5.73
4389,2018-01-07,01,-5.60,2.70,-2.23,-1.63,5.96,1.39,-9.57,-0.56,-5.84
4390,2018-01-08,01,-8.10,-1.20,-4.37,-4.13,2.06,-0.75,-12.07,-4.46,-7.98
4391,2018-01-09,01,-9.00,-4.50,-7.58,-5.03,-1.24,-3.97,-12.97,-7.76,-11.20
4392,2018-01-10,01,-10.10,-6.80,-9.00,-6.13,-3.54,-5.38,-14.07,-10.06,-12.62
4393,2018-01-11,01,-9.50,-5.30,-7.75,-5.53,-2.04,-4.13,-13.47,-8.56,-11.36
4394,2018-01-12,01,-5.30,0.80,-1.78,-1.33,4.06,1.84,-9.27,-2.46,-5.39
4395,2018-01-13,01,0.00,3.20,1.56,3.97,6.46,5.18,-3.97,-0.06,-2.05
4396,2018-01-14,01,1.50,3.80,2.49,5.47,7.06,6.10,-2.47,0.54,-1.13
4397,2018-01-15,01,1.30,5.50,3.31,5.27,8.76,6.93,-2.67,2.24,-0.30
4398,2018-01-16,01,0.90,5.80,4.12,4.87,9.06,7.73,-3.07,2.54,0.50
4399,2018-01-17,01,1.60,5.50,3.21,5.57,8.76,6.82,-2.37,2.24,-0.41
4400,2018-01-18,01,-1.70,1.70,-0.13,2.27,4.96,3.48,-5.67,-1.56,-3.75
4401,2018-01-19,01,-6.30,-2.10,-4.40,-2.33,1.16,-0.78,-10.27,-5.36,-8.01
4402,2018-01-20,01,-5.80,-0.50,-3.25,-1.83,2.76,0.36,-9.77,-3.76,-6.87
4403,2018-01-21,01,-0.40,2.30,0.38,3.57,5.56,3.99,-4.37,-0.96,-3.24
4404,2018-01-22,01,-2.30,0.50,-1.00,1.67,3.76,2.61,-6.27,-2.76,-4.62
4405,2018-01-23,01,-1.50,4.40,0.58,2.47,7.66,4.20,-5.47,1.14,-3.03
4406,2018-01-24,01,0.50,2.60,1.63,4.47,5.86,5.24,-3.47,-0.66,-1.99
4407,2018-01-25,01,-0.70,3.20,1.10,3.27,6.46,4.71,-4.67,-0.06,-2.52
4408,2018-01-26,01,-1.70,3.30,-0.10,2.27,6.56,3.52,-5.67,0.04,-3.71
4409,2018-01-27,01,-5.50,0.60,-2.40,-1.53,3.86,1.21,-9.47,-2.66,-6.02
4410,2018-01-28,01,-3.40,3.30,-0.38,0.57,6.56,3.23,-7.37,0.04,-4.00
4411,2018-01-29,01,-2.90,3.50,-0.80,1.07,6.76,2.81,-6.87,0.24,-4.42
4412,2018-01-30,01,-3.30,0.40,-2.00,0.67,3.66,1.62,-7.27,-2.86,-5.62
4413,2018-01-31,01,-8.80,-2.80,-5.00,-4.83,0.46,-1.39,-12.77,-6.06,-8.62
4414,2018-02-01,02,-13.00,-6.80,-10.12,-9.05,-3.12,-6.31,-16.95,-10.48,-13.94
4415,2018-02-02,02,-11.60,-4.70,-7.74,-7.65,-1.02,-3.92,-15.55,-8.38,-11.55
4416,2018-02-03,02,-8.10,1.20,-3.14,-4.15,4.88,0.67,-12.05,-2.48,-6.96
4417,2018-02-04,02,1.00,4.50,2.30,4.95,8.18,6.12,-2.95,0.82,-1.51
4418,2018-02-05,02,-1.00,2.70,1.21,2.95,6.38,5.03,-4.95,-0.98,-2.60
4419,2018-02-06,02,-2.00,2.50,-0.05,1.95,6.18,3.76,-5.95,-1.18,-3.87
4420,2018-02-07,02,-3.40,2.30,-0.41,0.55,5.98,3.41,-7.35,-1.38,-4.22
4421,2018-02-08,02,-5.60,1.20,-3.06,-1.65,4.88,0.75,-9.55,-2.48,-6.88
4422,2018-02-09,02,-7.60,-0.80,-4.80,-3.65,2.88,-0.99,-11.55,-4.48,-8.62
4423,2018-02-10,02,-6.40,0.40,-3.18,-2.45,4.08,0.64,-10.35,-3.28,-6.99
4424,2018-02-11,02,-1.90,4.40,1.21,2.05,8.08,5.03,-5.85,0.72,-2.60
4425,2018-02-12,02,3.50,8.50,6.31,7.45,12.18,10.13,-0.45,4.82,2.50
4426,2018-02-13,02,3.10,7.40,5.69,7.05,11.08,9.51,-0.85,3.72,1.88
4427,2018-02-14,02,6.20,8.70,6.72,10.15,12.38,10.53,2.25,5.02,2.90
4428,2018-02-15,02,4.90,9.80,6.87,8.85,13.48,10.68,0.95,6.12,3.05
4429,2018-02-16,02,-6.20,5.80,-0.25,-2.25,9.48,3.56,-10.15,2.12,-4.07
4430,2018-02-17,02,-8.30,-2.00,-4.83,-4.35,1.68,-1.01,-12.25,-5.68,-8.64
4431,2018-02-18,02,-4.10,0.10,-2.22,-0.15,3.78,1.60,-8.05,-3.58,-6.03
4432,2018-02-19,02,-4.00,0.60,-1.52,-0.05,4.28,2.29,-7.95,-3.08,-5.34
4433,2018-02-20,02,-7.20,-4.30,-6.04,-3.25,-0.62,-2.23,-11.15,-7.98,-9.86
4434,2018-02-21,02,-7.30,-1.60,-5.19,-3.35,2.08,-1.37,-11.25,-5.28,-9.00
4435,2018-02-22,02,-5.90,-3.70,-4.99,-1.95,-0.02,-1.17,-9.85,-7.38,-8.80
4436,2018-02-23,02,-7.90,-4.30,-6.35,-3.95,-0.62,-2.53,-11.85,-7.98,-10.17
4437,2018-02-24,02,-8.70,-4.90,-6.93,-4.75,-1.22,-3.12,-12.65,-8.58,-10.75
4438,2018-02-25,02,-9.50,-5.70,-8.01,-5.55,-2.02,-4.20,-13.45,-9.38,-11.83
4439,2018-02-26,02,-12.70,-6.60,-9.58,-8.75,-2.92,-5.77,-16.65,-10.28,-13.40
4440,2018-02-27,02,-11.30,-3.00,-6.96,-7.35,0.68,-3.14,-15.25,-6.68,-10.77
4441,2018-02-28,02,-5.10,0.20,-1.63,-1.15,3.88,2.18,-9.05,-3.48,-5.45
4442,2018-03-01,03,-0.60,5.50,2.06,2.52,8.75,5.25,-3.72,2.25,-1.13
4443,2018-03-02,03,1.10,5.90,3.25,4.22,9.15,6.44,-2.02,2.65,0.07
4444,2018-03-03,03,-1.60,3.00,0.89,1.52,6.25,4.08,-4.72,-0.25,-2.30
4445,2018-03-04,03,-2.90,3.30,0.25,0.22,6.55,3.43,-6.02,0.05,-2.94
4446,2018-03-05,03,-1.20,2.90,0.50,1.92,6.15,3.69,-4.32,-0.35,-2.69
4447,2018-03-06,03,-1.50,2.10,-0.20,1.62,5.35,2.98,-4.62,-1.15,-3.39
4448,2018-03-07,03,-4.90,-0.30,-2.48,-1.78,2.95,0.70,-8.02,-3.55,-5.67
4449,2018-03-08,03,-5.90,-0.60,-2.98,-2.78,2.65,0.21,-9.02,-3.85,-6.17
4450,2018-03-09,03,-1.90,7.30,2.65,1.22,10.55,5.84,-5.02,4.05,-0.53
4451,2018-03-10,03,-2.30,8.30,5.35,0.82,11.55,8.54,-5.42,5.05,2.17
4452,2018-03-11,03,-4.40,0.00,-1.86,-1.28,3.25,1.33,-7.52,-3.25,-5.05
4453,2018-03-12,03,-1.90,5.40,1.19,1.22,8.65,4.38,-5.02,2.15,-2.00
4454,2018-03-13,03,0.30,5.50,2.69,3.42,8.75,5.88,-2.82,2.25,-0.50
4455,2018-03-14,03,0.50,5.70,2.88,3.62,8.95,6.06,-2.62,2.45,-0.31
4456,2018-03-15,03,2.00,6.00,3.61,5.12,9.25,6.80,-1.12,2.75,0.42
4457,2018-03-16,03,-3.50,2.90,-1.02,-0.38,6.15,2.16,-6.62,-0.35,-4.21
4458,2018-03-17,03,-5.70,0.00,-2.27,-2.58,3.25,0.92,-8.82,-3.25,-5.45
4459,2018-03-18,03,-0.80,5.40,2.33,2.32,8.65,5.52,-3.92,2.15,-0.86
4460,2018-03-19,03,-3.10,3.20,-0.54,0.02,6.45,2.65,-6.22,-0.05,-3.73
4461,2018-03-20,03,-1.00,3.90,1.47,2.12,7.15,4.66,-4.12,0.65,-1.72
4462,2018-03-21,03,-2.20,3.70,0.55,0.92,6.95,3.73,-5.32,0.45,-2.64
4463,2018-03-22,03,-3.40,2.10,-1.00,-0.28,5.35,2.18,-6.52,-1.15,-4.19
4464,2018-03-23,03,-2.10,4.20,0.86,1.02,7.45,4.05,-5.22,0.95,-2.33
4465,2018-03-24,03,-1.10,5.10,1.58,2.02,8.35,4.77,-4.22,1.85,-1.60
4466,2018-03-25,03,-4.50,1.70,-1.57,-1.38,4.95,1.61,-7.62,-1.55,-4.76
4467,2018-03-26,03,-2.90,0.30,-1.32,0.22,3.55,1.86,-6.02,-2.95,-4.51
4468,2018-03-27,03,-4.70,0.90,-2.08,-1.58,4.15,1.11,-7.82,-2.35,-5.27
4469,2018-03-28,03,-4.70,0.90,-1.85,-1.58,4.15,1.34,-7.82,-2.35,-5.04
4470,2018-03-29,03,-1.70,3.10,0.18,1.42,6.35,3.37,-4.82,-0.15,-3.00
4471,2018-03-30,03,0.40,8.30,4.48,3.52,11.55,7.66,-2.72,5.05,1.29
4472,2018-03-31,03,5.40,12.30,8.67,8.52,15.55,11.86,2.28,9.05,5.49
4473,2018-04-01,04,5.90,13.80,10.47,8.54,16.56,13.17,3.26,11.04,7.77
4474,2018-04-02,04,-2.90,12.50,4.00,-0.26,15.26,6.70,-5.54,9.74,1.31
4475,2018-04-03,04,-5.60,2.30,-1.88,-2.96,5.06,0.82,-8.24,-0.46,-4.57
4476,2018-04-04,04,-0.50,7.40,3.28,2.14,10.16,5.98,-3.14,4.64,0.58
4477,2018-04-05,04,-0.70,7.20,2.51,1.94,9.96,5.21,-3.34,4.44,-0.19
4478,2018-04-06,04,-3.10,4.30,-0.40,-0.46,7.06,2.30,-5.74,1.54,-3.10
4479,2018-04-07,04,-3.80,0.80,-1.90,-1.16,3.56,0.80,-6.44,-1.96,-4.59
4480,2018-04-08,04,-2.60,3.50,-0.12,0.04,6.26,2.57,-5.24,0.74,-2.82
4481,2018-04-09,04,-2.60,2.90,0.09,0.04,5.66,2.79,-5.24,0.14,-2.61
4482,2018-04-10,04,-1.20,6.50,3.04,1.44,9.26,5.74,-3.84,3.74,0.34
4483,2018-04-11,04,1.90,7.90,5.21,4.54,10.66,7.91,-0.74,5.14,2.51
4484,2018-04-12,04,0.90,8.70,4.75,3.54,11.46,7.44,-1.74,5.94,2.05
4485,2018-04-13,04,-0.70,5.50,3.78,1.94,8.26,6.48,-3.34,2.74,1.08
4486,2018-04-14,04,-3.10,5.30,0.79,-0.46,8.06,3.49,-5.74,2.54,-1.91
4487,2018-04-15,04,1.20,6.80,3.84,3.84,9.56,6.54,-1.44,4.04,1.14
4488,2018-04-16,04,4.20,10.90,6.83,6.84,13.66,9.53,1.56,8.14,4.13
4489,2018-04-17,04,2.60,8.50,5.35,5.24,11.26,8.05,-0.04,5.74,2.66
4490,2018-04-18,04,-2.50,4.50,1.17,0.14,7.26,3.87,-5.14,1.74,-1.52
4491,2018-04-19,04,-5.20,3.40,-0.72,-2.56,6.16,1.98,-7.84,0.64,-3.42
4492,2018-04-20,04,-0.10,4.40,1.80,2.54,7.16,4.50,-2.74,1.64,-0.89
4493,2018-04-21,04,-2.80,2.00,-0.11,-0.16,4.76,2.59,-5.44,-0.76,-2.81
4494,2018-04-22,04,-4.40,4.00,-0.01,-1.76,6.76,2.69,-7.04,1.24,-2.71
4495,2018-04-23,04,-0.50,8.30,3.71,2.14,11.06,6.41,-3.14,5.54,1.01
4496,2018-04-24,04,2.10,8.90,5.41,4.74,11.66,8.11,-0.54,6.14,2.71
4497,2018-04-25,04,-1.50,4.80,1.32,1.14,7.56,4.02,-4.14,2.04,-1.38
4498,2018-04-26,04,-3.00,3.90,0.08,-0.36,6.66,2.78,-5.64,1.14,-2.62
4499,2018-04-27,04,-0.60,9.60,5.32,2.04,12.36,8.02,-3.24,6.84,2.62
4500,2018-04-28,04,-2.60,8.60,1.83,0.04,11.36,4.53,-5.24,5.84,-0.87
4501,2018-04-29,04,-4.60,3.70,-1.66,-1.96,6.46,1.04,-7.24,0.94,-4.36
4502,2018-04-30,04,-2.30,5.40,1.23,0.34,8.16,3.93,-4.94,2.64,-1.47
4503,2018-05-01,05,0.70,9.00,4.82,2.89,11.56,7.20,-1.49,6.44,2.44
4504,2018-05-02,05,2.10,14.70,8.00,4.29,17.26,10.38,-0.09,12.14,5.63
4505,2018-05-03,05,0.10,6.70,2.93,2.29,9.26,5.30,-2.09,4.14,0.55
4506,2018-05-04,05,-0.70,10.50,5.19,1.49,13.06,7.56,-2.89,7.94,2.81
4507,2018-05-05,05,6.90,16.60,11.54,9.09,19.16,13.92,4.71,14.04,9.17
4508,2018-05-06,05,6.50,10.50,8.57,8.69,13.06,10.95,4.31,7.94,6.19
4509,2018-05-07,05,5.80,11.60,8.16,7.99,14.16,10.54,3.61,9.04,5.79
4510,2018-05-08,05,0.90,6.30,2.94,3.09,8.86,5.32,-1.29,3.74,0.57
4511,2018-05-09,05,-0.40,8.00,3.47,1.79,10.56,5.84,-2.59,5.44,1.09
4512,2018-05-10,05,3.20,14.40,9.19,5.39,16.96,11.56,1.01,11.84,6.81
4513,2018-05-11,05,6.90,17.30,12.67,9.09,19.86,15.04,4.71,14.74,10.29
4514,2018-05-12,05,10.30,18.30,14.42,12.49,20.86,16.80,8.11,15.74,12.04
4515,2018-05-13,05,11.90,22.10,16.04,14.09,24.66,18.42,9.71,19.54,13.67
4516,2018-05-14,05,11.20,21.30,15.62,13.39,23.86,17.99,9.01,18.74,13.24
4517,2018-05-15,05,-0.90,12.80,4.78,1.29,15.36,7.16,-3.09,10.24,2.40
4518,2018-05-16,05,-2.40,5.40,1.02,-0.21,7.96,3.40,-4.59,2.84,-1.36
4519,2018-05-17,05,1.20,9.20,4.77,3.39,11.76,7.15,-0.99,6.64,2.40
4520,2018-05-18,05,1.30,6.80,4.27,3.49,9.36,6.64,-0.89,4.24,1.89
4521,2018-05-19,05,6.40,16.40,10.99,8.59,18.96,13.36,4.21,13.84,8.61
4522,2018-05-20,05,8.20,16.40,12.31,10.39,18.96,14.69,6.01,13.84,9.94
4523,2018-05-21,05,8.90,17.20,12.85,11.09,19.76,15.22,6.71,14.64,10.47
4524,2018-05-22,05,7.60,14.80,10.26,9.79,17.36,12.64,5.41,12.24,7.89
4525,2018-05-23,05,6.00,10.30,7.85,8.19,12.86,10.23,3.81,7.74,5.47
4526,2018-05-24,05,1.90,9.00,5.65,4.09,11.56,8.02,-0.29,6.44,3.27
4527,2018-05-25,05,0.10,15.60,8.72,2.29,18.16,11.10,-2.09,13.04,6.35
4528,2018-05-26,05,-1.30,6.80,2.47,0.89,9.36,4.84,-3.49,4.24,0.09
4529,2018-05-27,05,0.40,6.70,2.88,2.59,9.26,5.26,-1.79,4.14,0.50
4530,2018-05-28,05,0.40,4.60,2.17,2.59,7.16,4.55,-1.79,2.04,-0.21
4531,2018-05-29,05,0.00,5.30,2.10,2.19,7.86,4.47,-2.19,2.74,-0.28
4532,2018-05-30,05,2.60,11.50,6.39,4.79,14.06,8.76,0.41,8.94,4.01
4533,2018-05-31,05,8.10,16.30,11.14,10.29,18.86,13.51,5.91,13.74,8.76
4534,2018-06-01,06,1.80,12.20,8.18,4.84,16.14,11.67,-1.24,8.26,4.69
4535,2018-06-02,06,0.30,4.50,2.33,3.34,8.44,5.82,-2.74,0.56,-1.16
4536,2018-06-03,06,1.20,13.30,7.55,4.24,17.24,11.03,-1.84,9.36,4.06
4537,2018-06-04,06,10.20,19.60,14.97,13.24,23.54,18.46,7.16,15.66,11.48
4538,2018-06-05,06,15.90,22.20,18.30,18.94,26.14,21.79,12.86,18.26,14.82
4539,2018-06-06,06,7.90,17.30,12.72,10.94,21.24,16.20,4.86,13.36,9.23
4540,2018-06-07,06,6.10,13.50,8.79,9.14,17.44,12.28,3.06,9.56,5.30
4541,2018-06-08,06,2.70,11.70,8.40,5.74,15.64,11.89,-0.34,7.76,4.92
4542,2018-06-09,06,1.80,10.80,6.14,4.84,14.74,9.63,-1.24,6.86,2.65
4543,2018-06-10,06,8.60,15.40,11.47,11.64,19.34,14.95,5.56,11.46,7.98
